player_name_clean,year_ahead,Efficiency,Impact,Interior_Defense,Perimeter_Defense,Playmaking,Rebounding,Scoring,Shooting
ivica zubac,1,-0.003226,0.0235,-0.004013,0.020356,0.011753,-0.023233,-0.006456,-0.004525
ivica zubac,2,-0.00085,0.016185,-0.009521,0.021814,0.002098,-0.027002,-0.002702,-0.007019
ivica zubac,3,0.008341,-0.000122,-0.01675,-0.019977,-0.015415,-0.034381,-0.015746,-0.012008
ivica zubac,4,-0.00375,-0.011068,-0.002115,-0.010571,5e-05,-0.030388,-0.014558,-0.012888
ivica zubac,5,-0.004512,-0.006737,-0.0236,-0.0236,-0.000113,-0.037019,-0.01355,-0.017304
ja morant,1,-0.01475,0.008529,0.019015,-0.006865,0.017839,-0.011021,0.005809,0.005985
ja morant,2,-0.01725,0.007367,0.015565,0.008233,0.020531,-0.00963,0.007389,0.005561
ja morant,3,-0.014096,0.005715,0.015456,0.004965,0.021288,-0.00829,0.004228,0.00703
ja morant,4,-0.012365,0.005725,0.028346,0.012188,0.022395,-0.016175,0.004649,0.004871
ja morant,5,-0.016435,0.007562,0.011019,-0.011802,0.01181,-0.017773,-0.00016,0.000679
jabari smith,1,0.020829,0.079179,0.0087,0.065635,0.0099,-0.001677,0.050009,0.039525
jabari smith,2,0.025939,0.024628,0.003,0.011087,0.0083,-0.0096,0.038341,0.022752
jabari smith,3,0.025448,0.017113,0.020037,0.005217,0.005547,-0.005441,0.02807,0.022563
jabari smith,4,0.016608,-0.00184,0.006986,0.002259,0.0008,-0.012931,0.0029,-0.002937
jabari smith,5,0.01343,-0.002,0.008527,-0.0059,0.001727,-0.020975,0.008177,-0.004995
jabari walker,1,-0.003263,0.0039,0.008116,0.032796,0.005516,0.032811,0.024246,0.020729
jabari walker,2,0.00231,0.01631,0.011961,0.025409,0.014459,0.036359,0.020554,0.020302
jabari walker,3,0.004722,0.024944,0.015068,0.037376,0.014544,0.036108,0.034639,0.031616
jabari walker,4,0.007664,0.037944,0.014438,0.030204,0.016312,0.017955,0.023973,0.026287
jabari walker,5,0.003066,0.04075,0.014036,0.045038,0.017915,0.035307,0.032233,0.029262
jacob toppin,1,0.00525,0.05403,0.016143,0.039848,0.036903,0.033137,0.039422,0.038915
jacob toppin,2,0.00554,0.051342,0.016289,0.046312,0.037945,0.03749,0.04218,0.039601
jacob toppin,3,0.003612,0.022798,0.015304,0.035498,0.05367,0.036712,0.04201,0.039082
jacob toppin,4,-0.000422,0.010672,0.015546,0.05013,0.024513,0.033798,0.04462,0.04298
jacob toppin,5,0.000385,0.005757,0.015524,0.047995,0.03369,0.033583,0.041567,0.044365
jaden hardy,1,0.006595,0.063377,0.00917,0.033895,0.022107,0.026065,0.038536,0.04207
jaden hardy,2,0.01024,0.06517,0.010562,0.034771,0.029929,0.02837,0.040384,0.045739
jaden hardy,3,0.014255,0.074501,0.019084,0.041727,0.039375,0.022937,0.027392,0.038578
jaden hardy,4,0.007847,0.070702,0.018475,0.03679,0.029331,0.031877,0.019943,0.025302
jaden hardy,5,-0.000489,0.05612,0.017124,0.039928,0.042194,0.016772,0.033702,0.03304
jaden ivey,1,0.005049,0.084024,0.103603,0.067185,0.046164,0.031885,0.052228,0.040505
jaden ivey,2,-0.001818,0.030899,0.087228,0.067075,0.050502,0.027457,0.04901,0.035756
jaden ivey,3,0.003133,0.023186,0.108523,0.065193,0.047964,0.026728,0.040693,0.035062
jaden ivey,4,5.7e-05,0.020533,0.113491,0.060409,0.052214,0.024033,0.041865,0.031269
jaden ivey,5,2.1e-05,0.02279,0.090075,0.069088,0.051904,0.028116,0.043355,0.033128
jaden mcdaniels,1,0.03412,0.017184,0.000204,-0.00942,-0.00838,0.005154,0.007375,0.006366
jaden mcdaniels,2,0.029304,0.005757,0.000249,-0.0166,-0.01214,-0.00248,0.001498,0.001175
jaden mcdaniels,3,0.024866,-0.003541,0.001036,-0.014675,-0.01326,-0.003954,0.00346,0.002105
jaden mcdaniels,4,0.026091,-0.016979,-0.000321,-0.009384,-0.00814,-0.00357,0.004326,0.004323
jaden mcdaniels,5,0.024439,-0.01418,0.000101,-0.016992,-0.0032,-0.001111,0.004892,0.00666
jaesean tate,1,0.023754,0.056837,-0.010269,0.068489,0.035425,0.052809,0.054038,0.053555
jaesean tate,2,0.022202,0.054063,-0.010516,0.071198,0.038756,0.041482,0.05089,0.051259
jaesean tate,3,0.013784,0.053795,-0.012045,0.06124,0.05523,0.048609,0.051564,0.052461
jaesean tate,4,0.015528,0.045893,-0.013546,0.068198,0.055839,0.043946,0.053925,0.055236
jaesean tate,5,0.0127,0.048104,-0.014103,0.068114,0.054108,0.051952,0.052471,0.056227
jahmai mashack,1,0.025928,0.088379,0.10624,0.082631,0.048967,0.028355,0.052479,0.040995
jahmai mashack,2,0.021717,0.031349,0.08869,0.072225,0.057632,0.028506,0.048755,0.035983
jahmai mashack,3,0.019335,0.022762,0.11061,0.064048,0.074822,0.025365,0.04687,0.03969
jahmai mashack,4,0.0032,0.020036,0.11588,0.065367,0.047663,0.028866,0.04684,0.037049
jahmai mashack,5,0.010234,0.021694,0.090932,0.064575,0.049939,0.024208,0.049107,0.036658
jahmir young,1,0.008531,0.077261,0.019071,0.049638,0.022222,0.029256,0.027326,0.033574
jahmir young,2,0.005116,0.067842,0.01926,0.054708,0.025506,0.024622,0.020913,0.030152
jahmir young,3,0.007724,0.063669,0.01839,0.043881,0.049083,0.023648,0.032915,0.03191
jahmir young,4,-0.001882,0.033113,0.017121,0.027142,0.026599,0.029941,0.028035,0.030646
jahmir young,5,0.002221,0.026408,0.017419,0.053385,0.036181,0.02768,0.022723,0.031467
jahmyl telfort,1,0.021747,0.094294,0.012793,0.040857,0.016972,0.018116,0.033568,0.032051
jahmyl telfort,2,0.013008,0.05839,0.014144,0.030941,0.012465,0.015828,0.021619,0.023548
jahmyl telfort,3,0.012861,0.051995,0.013854,0.02372,0.019765,0.014778,0.01843,0.020692
jahmyl telfort,4,0.002237,0.042515,0.013695,0.020372,0.0069,0.025135,0.024981,0.021856
jahmyl telfort,5,-0.004861,0.014168,0.011497,0.016776,0.01855,0.022981,0.026948,0.020648
jaime jaquez,1,0.017005,-0.005087,0.013686,0.041868,0.053689,0.006612,0.039354,0.027308
jaime jaquez,2,0.011354,-0.013823,0.006927,0.015154,0.055836,0.000519,0.033561,0.016627
jaime jaquez,3,0.004555,-0.021746,0.015642,-0.0054,0.042683,-0.009877,0.0062,-0.000856
jaime jaquez,4,-0.006967,-0.029288,0.0045,0.000146,0.043433,-0.000699,0.008233,-0.000148
jaime jaquez,5,-0.009,-0.030352,0.0011,0.009304,0.03428,-0.002849,0.00522,-0.002936
jake laravia,1,0.007754,-0.007235,0.034038,0.034375,0.013799,0.001714,0.0147,0.0045
jake laravia,2,0.007495,-0.017766,0.028075,0.042267,0.011321,0.002274,0.0099,0.012345
jake laravia,3,0.002777,-0.01862,0.051278,0.031376,0.010935,-0.007413,0.007875,0.011053
jake laravia,4,0.007749,-0.028777,0.101727,0.013527,0.014405,-0.008174,0.010658,0.020664
jake laravia,5,0.003204,-0.024859,0.04946,0.00242,0.008347,-0.004243,0.02641,0.022554
jakob poeltl,1,0.0086,0.007696,-0.001351,-0.009061,0.00033,0.013335,0.004011,0.008599
jakob poeltl,2,0.007086,0.003772,0.000579,0.005935,0.002648,0.01127,0.00997,0.004325
jakob poeltl,3,0.005812,-0.003144,0.001036,-0.01692,-0.007243,0.000561,-0.00176,0.002813
jakob poeltl,4,0.006821,-0.009602,-0.000888,-0.011994,0.001538,0.010463,-0.000528,0.008732
jakob poeltl,5,0.010478,-0.011884,-0.000443,-0.012884,-0.000526,0.009939,-0.00436,-0.00114
jakobe walter,1,-0.00158,0.009571,0.005479,0.064198,0.007096,0.013736,0.019479,0.01963
jakobe walter,2,-0.003089,0.008706,0.00823,0.047744,0.022617,0.011782,0.034583,0.029079
jakobe walter,3,-0.0033,0.013923,0.009413,0.037666,0.017444,0.012603,0.022369,0.02186
jakobe walter,4,0.001799,0.017833,0.008699,0.032311,0.040492,0.033771,0.020447,0.017096
jakobe walter,5,0.003902,0.014954,0.00828,0.045038,0.028022,0.033412,0.024667,0.019686
jalen brunson,1,0.019202,0.025837,0.010458,0.035976,-0.01665,-0.001935,0.00053,0.002042
jalen brunson,2,0.014588,0.010959,-0.01642,0.019098,-0.0202,-0.021877,-0.010123,-0.008548
jalen brunson,3,0.02057,-0.0138,0.002523,-0.025688,-0.022492,-0.025958,-0.005039,0.001675
jalen brunson,4,0.005981,-0.017224,-0.021577,-0.025754,-0.02565,-0.027206,-0.013798,-0.015
jalen brunson,5,-0.005896,0.001023,-0.007558,-0.03475,-0.02565,-0.04105,-0.01355,-0.016438
jalen duren,1,0.031383,0.033676,0.01955,0.044656,0.029244,0.035817,0.023144,0.02186
jalen duren,2,0.030803,0.011212,0.006094,-0.001331,0.037492,0.024779,0.017,0.016942
jalen duren,3,0.021408,0.00958,0.0065,0.003202,0.044567,0.02408,0.012756,0.009856
jalen duren,4,0.009283,-0.00295,0.013262,-0.000287,0.03196,0.021175,0.006817,0.001169
jalen duren,5,-0.006725,0.010283,0.00365,-0.0029,0.030992,0.017904,0.007013,0.012383
jalen green,1,0.009782,0.005223,0.102725,0.064086,0.034252,0.026728,0.047502,0.037723
jalen green,2,0.000814,0.018572,0.085766,0.066145,0.045115,0.029556,0.0485,0.03553
jalen green,3,0.000643,0.015407,0.106435,0.045738,0.047964,0.019915,0.044901,0.033449
jalen green,4,-0.003455,0.014517,0.111103,0.057036,0.044373,0.019333,0.040858,0.032153
jalen green,5,-0.000533,0.018955,0.088359,0.049646,0.051511,0.022905,0.044324,0.032314
jalen johnson,1,0.03239,0.0134,0.0087,0.0302,0.035653,-0.00017,0.0147,0.0045
jalen johnson,2,0.030345,0.0106,0.003,0.017865,0.012096,-0.0096,0.0099,0.0033
jalen johnson,3,0.031334,0.0057,0.01372,0.008295,0.0035,-0.0118,0.0062,-0.0033
jalen johnson,4,0.017394,-0.0023,0.0045,-0.0026,0.0008,-0.0183,0.0029,-0.0039
jalen johnson,5,0.013958,-0.002,0.004355,-0.001171,-0.0015,-0.0223,0.0038,-0.0063
jalen pickett,1,0.007088,0.083269,0.01376,0.033749,0.026154,0.036587,0.039667,0.038147
jalen pickett,2,0.009156,0.073698,0.016029,0.047604,0.024925,0.03979,0.0427,0.038518
jalen pickett,3,0.008293,0.044774,0.014941,0.043482,0.037617,0.035258,0.042224,0.03843
jalen pickett,4,0.000465,0.037558,0.015254,0.047236,0.041333,0.037072,0.045354,0.041082
jalen pickett,5,-0.00722,0.037352,0.013944,0.045,0.039383,0.026626,0.042262,0.04202
jalen smith,1,0.023754,0.053764,-0.00724,0.046417,0.048051,0.043285,0.040912,0.040736
jalen smith,2,0.025072,0.050798,-0.00738,0.035632,0.045513,0.045726,0.037037,0.036438
jalen smith,3,0.017165,0.050525,-0.007301,0.042824,0.059513,0.036653,0.035182,0.035245
jalen smith,4,0.021433,0.043677,-0.008513,0.04197,0.057118,0.051534,0.032531,0.033145
jalen smith,5,0.020601,0.042104,-0.010482,0.052975,0.052468,0.042947,0.031598,0.032917
jalen suggs,1,0.028158,-0.0166,0.026915,0.039727,0.034952,-0.0039,0.02912,0.008156
jalen suggs,2,0.012889,-0.0194,0.01448,0.047554,0.022554,-0.003108,0.026396,0.007528
jalen suggs,3,0.016715,-0.0243,0.014818,0.028298,0.016861,-0.00692,0.007297,-0.0033
jalen suggs,4,-0.004379,-0.027245,0.015908,0.00578,0.005848,-0.0183,0.0029,-0.0039
jalen suggs,5,-0.005525,-0.026972,0.0011,-0.0059,0.016621,-0.010169,0.006699,-0.000876
jalen williams,1,0.0119,0.01666,0.024756,0.02065,0.040145,0.02645,0.02095,0.01995
jalen williams,2,0.0111,0.006625,0.014471,-0.006217,0.044305,0.026969,0.020208,0.014621
jalen williams,3,0.004792,0.007219,0.017931,0.004804,0.058572,0.0216,0.010771,0.012142
jalen williams,4,-0.000583,0.00194,0.016194,-0.002625,0.027342,0.019106,0.010858,0.008862
jalen williams,5,0.007808,0.006917,0.00055,0.008569,0.027233,0.016875,0.002906,0.004017
jalen wilson,1,-0.003017,0.03744,0.005169,0.054818,0.00541,0.02231,0.013489,0.012436
jalen wilson,2,-0.003811,0.063449,0.007369,0.035095,0.01287,0.043194,0.016332,0.015201
jalen wilson,3,-0.003223,0.065243,0.008587,0.024655,0.00959,0.035674,0.03773,0.034762
jalen wilson,4,0.00378,0.045708,0.014817,0.048025,0.032232,0.03609,0.037896,0.039185
jalen wilson,5,0.002795,0.031098,0.014194,0.03635,0.007907,0.031053,0.036696,0.036158
jamal cain,1,0.008531,0.06588,0.015802,0.043006,0.022877,0.033569,0.039258,0.038696
jamal cain,2,0.00328,0.029042,0.014204,0.046958,0.030156,0.04025,0.04166,0.03901
jamal cain,3,0.002031,0.027503,0.015122,0.041087,0.05281,0.037086,0.041368,0.037615
jamal cain,4,0.003015,0.022658,0.0154,0.05034,0.022845,0.031832,0.044009,0.041715
jamal cain,5,-0.00524,0.024063,0.014526,0.044335,0.032267,0.028523,0.042958,0.045928
jamal murray,1,0.03265,0.021837,-0.006379,0.027298,-0.01665,0.002063,0.009363,0.008587
jamal murray,2,0.02632,0.017819,-0.017406,0.000901,-0.007738,-0.014838,0.006752,-0.001654
jamal murray,3,0.022305,-0.009488,-0.005362,-0.016169,-0.008338,-0.031015,-0.013227,-0.0142
jamal murray,4,0.010165,-0.018171,-0.025596,-0.023946,-0.014777,-0.031408,-0.016837,0.002727
jamal murray,5,0.00579,-0.000285,-0.010654,-0.03475,-0.015348,-0.038279,-0.013285,-0.01765
jamal shead,1,0.015635,0.013934,0.002491,0.064823,0.006108,0.0102,0.018578,0.018408
jamal shead,2,0.015679,0.030565,0.004965,0.038176,0.020079,0.010569,0.037846,0.027035
jamal shead,3,0.00839,0.034963,0.006278,0.019171,0.029337,0.010065,0.031977,0.02915
jamal shead,4,-0.0015,0.000465,0.003703,0.0183,0.030644,0.014262,0.034571,0.034862
jamal shead,5,0.007246,0.003947,0.004604,0.025635,0.021728,0.035558,0.041197,0.040912
jamaree bouyea,1,0.009555,0.147549,0.012738,0.030182,0.027465,0.037234,0.036063,0.03394
jamaree bouyea,2,0.002856,0.072234,0.013944,0.043083,0.02121,0.03795,0.03945,0.037534
jamaree bouyea,3,-0.002543,0.062094,0.014033,0.041885,0.042633,0.033804,0.039068,0.035578
jamaree bouyea,4,0.00072,0.04793,0.014526,0.040921,0.045378,0.03478,0.037285,0.036022
jamaree bouyea,5,-0.003425,0.035007,0.01303,0.039344,0.013352,0.026626,0.034608,0.034985
james harden,1,0.011726,0.015833,-0.017058,-0.038444,-0.030156,-0.010622,-0.014406,-0.010392
james harden,2,0.00769,0.009425,-0.001889,-0.041028,-0.028658,-0.014686,0.008097,0.0048
james harden,3,0.005852,-0.018625,-0.008347,-0.001408,-0.031944,-0.0113,0.009975,0.001483
james harden,4,0.010272,-0.022694,-6.7e-05,-0.044439,-0.041358,-0.016383,-0.003125,-0.001903
james harden,5,-0.012103,-0.003281,-0.008942,-0.026183,-0.028767,-0.013917,-0.00715,-0.002256
james wiseman,1,-0.002302,0.037201,0.00337,0.0321,0.024083,0.011465,0.030042,0.029645
james wiseman,2,-0.001094,0.033416,0.00149,0.0246,0.034107,0.010164,0.022921,0.022947
james wiseman,3,0.002711,0.028951,0.001836,0.0125,0.040073,0.010971,0.036414,0.030891
james wiseman,4,-0.000439,0.038858,0.002954,0.025288,0.023698,0.013031,0.042185,0.037078
james wiseman,5,0.003484,0.03175,0.005293,0.01597,0.034135,0.029948,0.036494,0.040912
jamir watkins,1,0.018779,0.144642,0.014384,0.039208,0.012231,0.016332,0.026178,0.024882
jamir watkins,2,0.01234,0.100142,0.015011,0.033494,0.011014,0.015424,0.017596,0.018979
jamir watkins,3,0.011608,0.098769,0.015682,0.024586,0.016284,0.008614,0.01683,0.015631
jamir watkins,4,0.004631,0.077652,0.01546,0.020898,0.0069,0.014672,0.013561,0.011352
jamir watkins,5,-0.001695,0.03075,0.010923,0.016373,0.005629,0.03083,0.014177,0.012473
jamison battle,1,0.012318,0.02993,0.008291,0.047453,0.034529,0.030192,0.033568,0.034198
jamison battle,2,0.009095,0.039119,0.018095,0.036473,0.031069,0.04222,0.042197,0.036945
jamison battle,3,-0.000957,0.082344,0.01829,0.040566,0.039724,0.033294,0.041886,0.040463
jamison battle,4,0.007756,0.043886,0.014359,0.038673,0.03524,0.0317,0.046174,0.039786
jamison battle,5,-0.002449,0.03825,0.014295,0.040383,0.041244,0.035206,0.044529,0.041857
jarace walker,1,-0.0036,0.006663,0.00163,0.0321,0.002,0.0102,0.017805,0.019874
jarace walker,2,-0.00168,0.005,0.00149,0.0246,0.0096,0.0098,0.0162,0.0172
jarace walker,3,0.00626,0.002,0.00134,0.0125,0.0088,0.0072,0.0139,0.0141
jarace walker,4,0.004211,-0.0031,0.002454,0.0183,0.0069,0.0102,0.0099,0.0104
jarace walker,5,0.001923,-0.0117,0.004834,0.0144,0.0044,0.0044,0.0051,0.0101
jared mccain,1,-0.000859,0.021205,0.003546,0.045987,0.002,0.01179,0.0168,0.018897
jared mccain,2,0.001606,0.025813,0.006364,0.035197,0.0096,0.015019,0.01736,0.02463
jared mccain,3,0.007089,0.018932,0.007323,0.018088,0.0088,0.010971,0.0139,0.014982
jared mccain,4,0.007493,0.009606,0.005951,0.02915,0.008583,0.021648,0.010874,0.012008
jared mccain,5,0.001923,0.006305,0.005753,0.034493,0.012831,0.035634,0.006423,0.010709
jaren jackson,1,0.0086,0.01244,0.000906,0.037104,0.020977,0.021038,0.004642,0.004335
jaren jackson,2,0.00584,0.004433,0.001212,0.005317,0.019838,0.009217,0.003192,-0.0004
jaren jackson,3,0.007307,-0.008304,-0.000526,-0.01692,0.018375,0.014671,0.00454,-0.00108
jaren jackson,4,0.00464,-0.012061,0.000843,0.003668,0.020898,0.017467,0.010185,0.006527
jaren jackson,5,0.00348,-0.010201,0.001542,-0.0324,0.015358,-0.007597,-0.003138,0.001509
jarred vanderbilt,1,0.014633,0.049667,-0.00759,0.062249,0.048627,0.051697,0.04581,0.045995
jarred vanderbilt,2,0.021365,0.045357,-0.006996,0.066187,0.050985,0.053598,0.040234,0.039732
jarred vanderbilt,3,0.023115,0.040715,-0.00797,0.060379,0.046265,0.05154,0.041335,0.037603
jarred vanderbilt,4,0.02351,0.04051,-0.010001,0.065215,0.048883,0.053115,0.042547,0.042686
jarred vanderbilt,5,0.02017,0.037019,-0.008336,0.064295,0.042975,0.047814,0.035659,0.041647
jarrett allen,1,-0.01426,0.020173,0.008318,0.013413,0.014796,-0.007992,0.007568,0.004013
jarrett allen,2,-0.015042,0.015367,0.009787,0.005516,0.018483,-0.010568,0.005757,0.001606
jarrett allen,3,-0.010231,0.003508,0.012869,0.016581,0.017267,-0.010727,0.003533,0.000613
jarrett allen,4,-0.011288,-0.001921,-0.013538,-0.020331,0.008146,-0.016908,-0.004692,-0.012009
jarrett allen,5,-0.01835,0.006254,0.014115,-0.024672,0.009388,-0.017144,-0.001261,-0.002626
jase richardson,1,0.028432,0.117004,0.019062,0.062962,0.035758,0.034774,0.034875,0.035032
jase richardson,2,0.01958,0.084315,0.019149,0.065424,0.043981,0.039553,0.033676,0.03951
jase richardson,3,0.016796,0.083913,0.01936,0.050992,0.056836,0.03487,0.029019,0.036982
jase richardson,4,0.006501,0.071575,0.018758,0.037866,0.021121,0.023289,0.021286,0.029446
jase richardson,5,0.002857,0.04725,0.017305,0.038793,0.031576,0.030389,0.035319,0.028002
javon small,1,0.021747,0.141008,0.015831,0.055748,0.039058,0.034774,0.041281,0.040161
javon small,2,0.018447,0.099025,0.016746,0.059229,0.049275,0.03976,0.039297,0.042624
javon small,3,0.011817,0.099083,0.01783,0.038826,0.05919,0.03791,0.031089,0.033792
javon small,4,0.003715,0.07835,0.018055,0.040916,0.019576,0.033061,0.027681,0.032154
javon small,5,0.009884,0.04175,0.013971,0.040837,0.039254,0.032782,0.041784,0.035402
javonte cooke,1,0.01008,0.125321,0.018356,0.045217,0.023532,0.020713,0.034425,0.036867
javonte cooke,2,0.009608,0.085412,0.017853,0.052771,0.031319,0.03151,0.03295,0.034581
javonte cooke,3,0.008672,0.07784,0.018317,0.038093,0.052237,0.027365,0.021423,0.029465
javonte cooke,4,0.001103,0.049708,0.017296,0.031285,0.039311,0.039234,0.033923,0.021694
javonte cooke,5,-0.01019,0.039697,0.016854,0.0285,0.016529,0.014273,0.020752,0.031467
javonte green,1,-0.007857,0.015242,-0.000412,0.054759,0.025228,0.013241,0.019729,0.020329
javonte green,2,-0.012207,0.011499,-0.001528,0.078868,0.029458,0.018319,0.046519,0.044146
javonte green,3,-0.011196,0.011171,-0.005073,0.076061,0.028048,0.02756,0.053586,0.052665
javonte green,4,-0.013868,0.008235,-0.004766,0.066496,0.02679,0.029263,0.052644,0.053504
javonte green,5,-0.011809,0.010793,-0.004782,0.076698,0.028857,0.032597,0.049151,0.049114
jaxson hayes,1,0.02303,0.046594,-0.006715,0.065043,0.040037,0.034942,0.035034,0.034162
jaxson hayes,2,0.026746,0.04318,-0.007765,0.040521,0.036053,0.036079,0.035616,0.03545
jaxson hayes,3,0.023795,0.047255,-0.008972,0.055748,0.057222,0.048609,0.034413,0.036031
jaxson hayes,4,0.024932,0.035231,-0.008761,0.05005,0.044885,0.049874,0.036537,0.038283
jaxson hayes,5,0.023297,0.043121,-0.011018,0.064841,0.049879,0.049356,0.034847,0.036409
jay huff,1,0.001608,0.14034,0.00665,0.01988,0.030742,0.03814,0.036472,0.038476
jay huff,2,0.000424,0.032758,0.000854,0.024286,0.034806,0.03565,0.0401,0.039207
jay huff,3,0.001399,0.014957,0.002375,0.027166,0.0369,0.033181,0.03559,0.036392
jay huff,4,-0.00468,0.001682,0.003986,0.019891,0.028524,0.022671,0.024205,0.021694
jay huff,5,-0.00689,-0.000683,0.003806,0.023921,0.03796,0.029156,0.012869,0.013138
jaylen brown,1,0.02526,0.031787,0.0019,0.001904,0.005666,-0.016805,0.002289,0.001057
jaylen brown,2,0.01815,0.021906,-0.008536,-0.01695,5e-05,-0.0299,-0.002702,-0.00274
jaylen brown,3,0.014846,-0.003738,-0.01214,-0.023785,0.012363,-0.033708,-0.002148,-0.002575
jaylen brown,4,-0.000101,-0.005311,0.014808,-0.027562,0.002074,-0.036504,-0.01076,-0.008489
jaylen brown,5,-0.010449,-0.003708,-0.02038,-0.028961,-0.0013,-0.032928,-0.009304,-0.006929
jaylen clark,1,-0.002387,0.075312,0.073854,0.08449,0.043361,0.016154,0.042488,0.029146
jaylen clark,2,-0.000401,0.030448,0.083573,0.068004,0.052298,0.020112,0.046626,0.034623
jaylen clark,3,-0.001313,0.021914,0.103304,0.066909,0.06513,0.023549,0.046534,0.037432
jaylen clark,4,5.7e-05,0.006438,0.108714,0.068741,0.034971,0.03037,0.048452,0.036696
jaylen clark,5,0.000945,0.016298,0.085786,0.068336,0.041648,0.037679,0.050463,0.037959
jaylen wells,1,0.031026,0.014333,0.02081,0.062149,0.01937,0.007613,0.033713,0.02117
jaylen wells,2,0.029731,-0.010442,0.01297,0.027355,0.019842,-0.004015,0.019973,0.009134
jaylen wells,3,0.03081,-0.00897,0.038232,0.034453,0.040042,0.011739,0.021734,0.01262
jaylen wells,4,0.015411,-0.019587,0.01782,0.009301,0.02557,0.00066,0.022732,0.014477
jaylen wells,5,0.006826,-0.011782,0.021879,2.6e-05,0.027894,-0.005289,0.019121,0.016047
jaylin williams,1,-0.003739,-0.008094,0.040896,0.07803,0.029715,0.031559,0.031095,0.023325
jaylin williams,2,-0.003236,0.009558,0.041651,0.057779,0.032545,0.032221,0.042802,0.028704
jaylin williams,3,-0.001846,0.013287,0.072151,0.06176,0.03476,0.03058,0.048553,0.0384
jaylin williams,4,0.000797,0.01141,0.098741,0.068066,0.030271,0.024974,0.049257,0.037756
jaylin williams,5,0.001315,0.013558,0.070904,0.062808,0.026421,0.036115,0.050075,0.038285
